100
634 976
C 516.39 -256.32 1.93
D 70.78 709.79 18.40
C 42.94 344.14 6.24
D 48.30 740.89 7.49
C 691.89 -732.45 0.14
C -824.09 477.23 0.60
C 720.27 -619.94 0.18
D 544.97 -589.92 2.21
D 935.68 199.84 10.49
C 964.66 -764.72 2.41
D 863.92 -706.60 2.94
D 533.28 -309.04 0.58
C 929.36 804.69 3.05
D -720.07 473.17 4.10
C 652.77 896.75 2.21
C 683.46 68.75 3.28
C 539.95 -508.20 2.48
C 640.97 -575.95 13.02
D -518.45 720.86 1.17
D 949.83 835.82 4.81
D -56.61 534.69 12.39
D -807.80 624.39 7.97
D -292.02 993.70 3.52
D -84.98 999.42 9.73
C 192.76 475.57 0.78
C 674.94 52.63 3.98
C 228.86 738.39 6.85
C -724.43 464.68 1.79
C -994.38 805.85 0.72
C 358.96 138.03 3.97
C 157.21 291.79 1.50
C 558.60 -109.30 4.32
D 929.79 179.52 1.12
C 614.12 -573.56 0.62
D -154.09 677.18 5.90
C 186.34 540.77 3.07
C -3.54 894.61 1.73
C 32.03 365.02 0.03
D 507.76 -225.58 5.42
D -341.90 832.43 4.07
D 557.73 907.87 8.59
D 950.24 233.62 10.09
C -407.56 844.23 8.07
D -461.56 744.05 9.68
C 62.31 341.81 12.54
D -98.78 537.73 13.02
C 843.24 -890.97 1.51
C 544.16 19.27 8.08
D -959.64 595.30 0.22
C 668.44 -692.55 4.48
D -94.29 416.88 6.49
C 238.85 324.58 0.17
C -520.24 522.68 16.46
D 245.27 292.02 1.63
C 575.17 892.82 0.47
C 527.45 -191.63 5.91
C 750.67 -725.18 6.35
D -42.64 750.15 5.08
D -609.65 500.07 6.17
D 891.71 167.57 6.15
D 174.50 584.33 15.26
C -282.72 544.47 4.97
D 946.17 -703.42 0.74
C -93.38 458.72 5.36
C 856.85 -778.41 13.36
D -91.00 437.56 4.63
C -1.09 844.66 6.09
C 401.18 837.89 5.12
D -983.70 606.02 8.16
D 861.77 -964.55 3.31
D 925.49 870.06 3.36
C 86.15 809.59 3.07
C 187.76 413.74 1.11
C 538.99 -788.70 1.32
C -310.40 857.69 15.47
C -825.94 474.22 2.54
D 723.54 84.08 5.10
C -574.59 556.94 2.51
D -879.91 404.44 6.79
D 107.91 331.00 9.99
D -780.51 459.84 3.14
C 34.08 356.10 4.34
D -238.14 990.19 3.54
C 220.82 342.39 7.98
D 635.15 -594.75 0.75
D 326.85 789.52 11.57
D -50.48 704.32 7.24
C -522.99 498.16 8.18
D 671.73 -661.99 4.22
C -204.20 455.90 11.35
D 677.75 -931.04 5.13
D -922.98 431.04 3.21
C -432.89 848.65 16.30
C -505.55 711.05 5.63
C 737.24 -904.56 10.25
D 642.48 -608.92 6.52
D -19.77 963.66 10.58
D 73.14 550.39 21.01
D 848.14 -906.30 11.22
C 574.57 -54.49 11.85
D 249.93 840.25 0.24
D 521.11 903.85 20.32
D 726.46 -788.82 8.38
D 658.30 87.01 2.82
C 398.02 -23.71 2.80
D -677.38 624.31 3.94
C 380.57 161.37 0.44
C 235.06 276.66 5.68
C -366.44 825.06 7.52
C -345.16 634.11 3.66
C 576.86 -767.01 11.51
D 522.00 96.32 7.83
C 426.37 119.02 5.07
D 328.34 965.67 17.84
C 609.56 -533.30 4.58
D 616.21 894.66 5.90
D 583.90 -511.91 8.00
D 648.07 -895.03 7.85
C -91.14 592.82 3.12
C 508.61 -974.81 12.16
C 999.11 747.49 9.24
D -995.03 485.95 1.81
C 36.74 658.31 13.58
C -391.73 572.16 3.99
D -15.68 818.17 11.75
C 508.77 -279.51 2.66
C -406.73 482.96 0.68
C 665.63 44.89 2.01
C 571.58 -722.88 8.01
C 40.40 850.45 2.16
D 674.40 -670.97 1.03
C 174.57 718.31 3.18
D 525.99 972.66 11.76
D -267.15 727.84 8.01
C 440.46 -46.95 5.47
C 589.44 -921.20 6.33
C 651.13 -981.20 1.21
C 650.02 -726.89 3.19
C 517.24 -239.75 7.22
D 502.62 -238.39 3.87
D 370.73 792.11 6.22
C 89.85 503.29 0.38
D -130.81 976.60 1.71
C 104.47 808.95 2.52
C 477.54 -156.33 14.40
D 230.64 360.59 1.09
D -390.95 490.11 3.39
D -485.03 552.50 9.29
C -963.15 701.45 3.20
D -151.51 511.04 2.47
C -921.75 412.25 10.01
D -212.12 522.24 0.70
C 655.01 73.83 1.53
D -373.50 728.00 2.97
C -27.85 996.79 15.91
C -970.18 741.40 5.10
D 178.46 484.72 10.18
D 831.17 -992.32 15.76
D -827.87 591.79 8.20
D 782.46 -649.64 2.84
D -92.49 979.64 6.27
D 489.93 -969.93 3.81
C -965.43 695.76 0.68
C 511.61 -87.41 5.71
D -802.89 596.11 15.51
D 695.72 -981.16 15.56
C -402.10 533.38 1.33
C -966.35 443.27 1.43
D 909.38 -702.74 0.69
D 537.87 -414.74 7.72
D 506.90 -958.16 0.09
C 55.49 811.22 16.78
C 583.46 59.94 5.30
C 101.03 696.63 11.94
D -8.32 664.37 3.01
C -721.20 612.27 3.85
D 895.72 -705.15 3.26
D 101.33 639.22 5.24
D 823.59 -926.02 9.78
C 656.68 -593.03 6.54
D -212.86 736.59 20.20
D 570.53 -472.24 11.18
C -394.83 974.55 7.39
D 545.64 -536.14 1.68
D -463.86 765.16 9.53
C -677.43 550.12 10.20
C 934.24 896.44 4.52
D 291.69 226.59 7.67
C -338.00 640.22 2.34
C 924.78 187.06 0.26
C -127.68 536.49 14.27
D 521.23 -313.76 0.25
C -962.05 602.81 1.59
D -344.72 619.17 0.01
D -127.75 497.57 10.09
D 62.03 738.22 3.56
C 570.48 -593.51 5.82
C -788.40 486.51 9.02
D -569.36 556.92 1.67
D -279.32 645.52 6.27
C 555.70 -976.12 6.03
C -444.88 883.01 2.42
D 540.58 -630.31 2.67
D 532.84 873.44 2.17
D 460.35 -999.48 10.93
D -113.86 635.61 1.61
D -340.79 645.36 1.27
C 545.15 67.94 2.23
C 800.29 -664.38 4.13
D 559.10 -484.64 4.08
D -111.17 620.78 10.92
C -94.46 429.40 1.12
D -300.26 840.41 1.10
D -842.97 444.65 9.62
D 88.33 318.27 1.66
D 513.78 -342.74 0.99
C 857.84 -801.68 4.00
C -37.41 770.04 12.50
C -319.81 821.31 19.03
D 660.57 -949.31 2.21
D 293.57 725.09 10.62
C -650.13 475.84 7.32
C -349.98 677.27 5.83
D -338.49 718.61 10.93
D 183.52 764.85 9.89
C -897.10 423.93 6.67
D -199.58 526.97 0.59
D -308.05 893.03 7.70
C 980.34 743.15 0.52
C 586.11 -791.17 0.32
D -2.18 650.81 5.98
D 263.52 822.01 6.19
D -47.80 914.53 0.81
C 896.99 935.12 4.43
C 462.39 -968.20 6.84
D 762.85 -879.10 13.87
D 857.80 -682.95 12.29
D -67.98 513.43 5.00
D 247.27 822.09 6.40
D -277.78 677.26 2.89
C -25.32 898.82 4.93
D 43.67 676.98 1.61
D -883.08 650.81 13.65
D 559.77 -777.55 0.48
C -97.68 490.83 5.40
D 388.04 817.25 10.36
C -409.81 546.54 9.63
C -277.54 964.36 21.30
C -255.08 778.65 0.20
D 523.90 -79.61 7.38
D 249.08 323.11 4.97
D 810.22 -859.43 0.87
C -392.62 525.26 10.83
C 550.75 -404.70 2.92
D 853.01 -925.38 0.85
D -361.63 481.40 5.23
C 262.67 707.06 13.52
D 530.03 -419.58 0.39
C 930.90 151.73 3.47
D 530.44 -350.92 1.89
D -574.58 569.69 1.52
D 211.66 445.50 2.64
D -199.21 692.29 2.77
D 345.08 790.70 2.85
D 707.72 -903.83 8.35
C 879.00 -959.61 7.34
D 267.93 153.36 0.39
C 333.80 999.53 9.70
C 245.15 685.81 1.01
D 335.38 946.76 1.41
D 101.91 296.82 0.24
C -436.14 983.86 5.82
C 503.16 -881.91 16.01
C -317.30 769.96 7.36
D 527.39 -964.67 8.80
C 237.03 601.20 7.08
D -73.32 523.03 2.90
C 107.59 796.31 2.12
C -7.77 750.61 2.08
D 227.16 354.90 4.33
D -473.08 557.17 3.46
D -85.57 679.73 3.64
D -972.16 692.41 2.78
D -53.94 728.53 6.73
C 982.79 184.77 10.40
C -491.13 500.55 15.43
D -843.70 582.19 2.38
C 197.41 232.96 6.82
C 473.88 979.74 1.52
D 71.21 794.93 0.84
C 106.18 419.81 5.84
D 184.22 558.46 5.98
C 489.29 -210.71 8.11
C 310.76 138.93 8.44
C 679.61 985.24 4.97
D -85.85 610.16 3.41
C 491.68 -906.74 3.53
C 988.82 942.56 4.92
C 823.20 -949.93 6.80
D 515.32 -168.27 1.44
D 83.61 521.74 2.75
D 186.53 711.70 3.42
D -758.88 472.14 0.04
C 986.20 734.60 0.35
C -32.29 708.94 1.59
C 148.51 800.51 8.68
D 303.05 222.24 0.63
C 689.40 995.85 3.84
D 596.98 -523.42 7.74
C 226.85 438.39 9.33
D -928.93 670.77 1.83
C 65.56 370.81 1.80
D 964.12 726.31 10.41
D 935.80 914.10 1.10
C -803.43 430.89 4.56
D 921.55 148.19 3.60
C 618.64 -753.29 1.18
C 229.77 409.08 0.52
C 354.54 793.90 7.06
D 77.85 684.32 6.34
D 802.80 -838.55 0.45
D 978.25 682.43 3.80
D -103.68 602.37 0.16
C 197.58 386.42 3.81
C 617.68 -909.92 0.90
D -50.43 686.01 2.71
C 676.10 942.78 4.38
D 381.10 992.09 1.89
C 439.15 -972.63 0.97
D 427.41 -990.09 7.56
D -473.62 528.23 6.24
C 634.30 -801.74 9.58
D 203.28 553.65 1.98
C 638.82 -629.39 1.93
C -183.91 997.97 2.98
C 114.44 468.21 3.79
C 639.71 -619.22 0.13
D 75.99 379.09 2.96
C 497.54 -957.30 4.81
D -146.48 500.48 0.32
D -651.17 508.37 3.05
C 224.83 571.57 2.53
D 85.98 330.05 6.18
C 522.92 -846.43 6.57
D 260.47 660.98 8.39
D 217.90 531.69 8.38
D 535.76 -430.58 1.55
C 508.26 -138.77 0.00
C 916.18 200.62 7.98
C -247.90 757.25 5.29
D 995.21 728.30 2.36
D 282.25 694.18 3.67
D 910.58 -714.00 7.75
D 734.96 972.65 3.04
D 190.27 396.04 4.03
D 873.20 -808.21 0.63
D -97.81 629.77 2.17
C 368.07 843.86 5.33
D -736.72 450.57 1.19
D 790.33 -865.47 1.59
D 211.65 546.76 0.11
C 326.66 761.80 12.18
D -327.33 630.65 2.64
C 18.77 861.80 5.15
D 582.68 -493.83 6.85
C 517.97 -284.17 4.74
D 216.50 541.52 0.91
D 603.79 -955.58 2.00
D 662.15 -719.96 0.60
D -0.08 930.28 9.94
C 514.15 -769.86 11.75
D 874.38 823.24 5.25
C 260.48 734.14 2.69
D 806.06 -982.96 3.89
C 305.20 210.19 1.41
D 712.57 -628.90 1.18
D 407.48 -20.35 2.89
C 264.36 645.18 2.11
D 559.42 -684.43 9.84
C 466.42 865.12 7.63
D -378.98 536.04 5.22
D 293.76 161.12 1.48
C 47.59 564.16 4.00
C -381.19 562.99 5.17
D 38.27 547.43 4.03
D 325.41 924.52 6.96
D 216.46 600.31 0.99
C 769.55 864.39 7.75
D -552.07 486.21 7.85
D 356.50 855.88 8.05
C -410.34 931.32 2.36
C -25.08 650.23 0.79
C -158.24 739.58 10.76
D 781.35 -715.57 4.01
C 207.72 465.12 16.52
C -943.44 413.92 7.23
D -594.67 497.08 0.02
D 754.74 893.24 3.23
D -822.89 434.19 2.37
C 326.62 156.13 6.20
C -111.03 989.50 1.58
C -316.00 615.08 8.73
D -926.18 380.64 1.36
D 684.04 -625.53 1.47
C 171.48 342.51 6.46
D 557.17 -604.73 1.55
C 291.34 138.95 4.07
D 125.10 796.40 2.37
C 185.83 746.95 4.64
C -536.93 487.61 2.74
D -480.53 756.58 4.58
C -387.47 990.36 6.27
D 200.10 745.44 8.20
C 329.26 911.20 6.51
D 988.50 300.80 2.09
D 745.86 105.60 0.16
657 72.35 29.77
623 66.15 -91.09
91 61.29 2.00
312 29.40 -90.71
478 -11.85 76.72
559 65.45 12.26
634 -74.21 -86.29
163 47.71 -55.85
167 -54.03 -83.08
705 -15.84 69.93
334 17.32 54.15
480 -59.55 -97.20
220 -68.63 -79.99
390 30.06 -76.41
695 82.55 83.39
472 98.54 -58.72
80 42.67 -41.13
301 95.93 48.28
62 -39.50 -27.66
576 55.74 -50.27
232 -71.65 43.79
532 -89.67 -79.20
108 48.14 -49.01
362 -63.46 28.04
572 -20.08 15.53
242 -56.88 -3.39
707 58.73 -45.64
434 41.03 -49.93
514 60.59 55.35
214 39.37 33.93
62 -81.54 34.51
516 -69.77 3.28
680 -49.09 90.37
539 -15.98 50.71
695 72.14 23.72
381 65.90 -28.01
320 86.99 51.14
661 34.69 -66.34
482 -0.64 56.70
584 -7.24 -98.22
312 -89.02 55.01
512 55.55 -67.39
662 69.06 -27.61
419 -57.76 -72.34
81 30.10 -80.68
171 -84.42 -81.16
242 86.68 62.72
646 -51.74 20.18
400 -24.89 -40.42
459 58.11 43.16
604 72.91 -35.14
603 23.62 46.59
62 -58.34 -89.21
458 44.86 -46.09
528 44.99 -63.12
63 -63.42 -25.56
551 -14.86 -44.34
305 -24.35 50.21
243 82.20 27.93
41 77.53 -46.66
243 -14.41 -28.39
73 -94.39 82.29
426 7.95 -77.60
245 -2.35 -64.56
288 64.80 -96.54
117 -22.51 70.26
705 -41.51 -34.96
479 90.46 0.38
402 -49.85 52.89
447 -58.03 -75.53
16 -16.97 39.18
622 -51.82 86.42
120 41.41 79.81
75 16.30 9.39
361 26.96 -78.13
644 63.61 93.54
673 -29.67 -74.40
451 -40.26 62.15
639 -1.88 -22.65
260 57.93 44.64
597 42.78 -63.99
582 17.81 -87.05
505 64.86 -71.73
260 -19.33 -72.30
608 76.64 83.40
132 58.11 39.39
87 73.19 69.92
64 -15.63 30.48
360 79.24 54.65
460 71.95 -23.53
434 -54.07 17.99
565 19.85 63.66
415 -3.29 -89.04
25 -26.22 66.61
415 98.56 -95.24
634 -62.31 8.35
322 91.33 72.55
448 65.07 -21.77
340 -26.05 49.16
343 -46.26 -11.17
537 -47.30 -99.76
547 44.22 -67.56
259 -43.05 -33.45
578 -69.73 42.30
85 85.98 23.54
123 65.64 52.25
120 -85.44 22.73
142 72.90 66.13
631 96.45 -24.87
571 -92.86 -71.82
497 -12.79 11.01
656 -69.32 91.99
192 -15.38 89.40
104 50.68 -59.06
247 7.73 10.85
154 80.86 -78.79
274 31.48 -23.13
186 7.35 -49.87
44 86.10 -16.50
360 -71.29 -60.29
653 64.69 74.48
666 -34.11 73.87
77 -30.41 28.67
483 57.86 29.79
116 -25.74 -64.33
382 55.33 -64.48
612 -44.05 95.98
698 -82.45 69.23
148 -24.67 -72.54
545 71.01 62.94
647 -89.59 5.67
614 17.10 12.45
563 8.65 -68.44
617 -75.77 55.98
447 9.82 61.29
12 -15.73 48.22
77 -76.24 -57.41
260 -49.45 -61.82
320 -16.59 13.96
644 82.50 35.41
695 -38.58 -25.09
336 -98.25 -15.69
463 34.05 82.67
321 -36.54 -42.15
220 63.37 55.79
267 56.29 7.69
522 95.48 -84.75
33 97.65 -37.64
222 53.24 -22.72
58 -47.29 54.56
162 60.38 -78.02
125 -85.92 11.53
525 -58.18 -16.41
526 -81.78 -91.01
71 -87.98 -13.53
301 50.16 -12.22
472 43.32 73.36
181 -62.16 15.71
75 9.06 40.47
275 62.28 -49.76
239 53.90 -73.14
493 -67.79 2.15
321 3.84 -34.07
120 9.93 -0.85
273 29.19 -36.09
500 -81.00 22.37
495 -44.16 -26.62
717 -37.45 21.81
257 41.29 -14.47
652 48.38 -48.28
227 -46.85 -5.53
123 -47.87 51.06
243 -34.69 -2.27
547 -83.22 -83.73
453 -30.06 9.88
186 64.02 74.70
162 -1.59 -35.12
634 19.01 60.57
370 60.63 29.03
582 8.50 -46.75
566 26.07 -47.51
471 -16.00 -18.79
553 -95.41 93.36
505 -53.84 -38.13
441 -51.84 -21.50
246 20.78 79.48
364 -89.58 70.95
299 -78.13 51.41
565 18.21 -83.67
239 80.34 -7.88
670 17.14 -39.65
72 -14.31 79.08
360 -57.18 -53.90
629 2.88 55.15
583 69.66 9.21
186 82.94 20.81
36 -53.00 -22.22
305 14.61 -3.02
81 14.36 -17.43
522 -86.24 42.25
624 -37.99 -87.40
290 2.37 93.40
415 -38.15 60.08
512 -51.55 -19.04
227 95.49 -96.36
557 -43.51 -14.25
382 58.49 21.75
698 25.17 -80.27
257 32.08 37.01
219 87.63 12.63
588 94.64 -53.71
63 29.23 63.91
371 74.94 11.25
623 -4.37 69.11
75 -98.61 7.44
442 68.13 -24.87
392 -54.13 -15.55
664 -41.49 21.32
500 54.45 58.75
543 48.30 82.51
627 99.36 83.04
612 43.05 93.39
108 -96.71 -11.79
668 82.40 -30.57
417 -27.79 -74.09
266 -45.11 -20.18
110 69.93 -74.24
171 -56.42 53.13
110 -77.38 18.09
96 -24.45 9.36
340 57.29 14.94
516 81.38 96.88
482 -78.65 90.05
419 58.80 -38.13
501 77.97 3.30
384 75.73 85.14
504 -41.47 -95.05
522 -7.93 5.67
305 -8.63 70.17
16 -76.41 76.28
227 -42.83 -69.23
257 67.37 -70.90
655 -13.68 -60.08
415 -38.71 -68.77
120 20.01 74.04
32 -91.16 -90.89
658 -51.50 -35.38
41 6.63 -71.21
707 97.31 -95.52
220 28.44 75.99
673 82.57 -39.87
455 -38.58 2.34
612 -56.05 58.95
260 -62.26 -14.30
89 48.62 -92.32
313 66.32 -18.04
432 -37.35 -96.76
70 -57.55 -46.09
73 72.65 14.83
415 -99.42 60.37
568 -59.43 31.62
604 -72.12 -55.36
321 13.95 -75.04
497 -98.24 49.21
372 12.00 40.33
89 -90.67 82.89
435 -67.52 89.65
276 84.86 -69.81
566 32.92 77.91
413 -28.57 -95.30
89 -82.80 -32.60
323 22.78 25.12
578 80.75 6.22
266 -91.88 -7.59
512 86.93 2.88
246 87.74 -26.72
712 5.30 62.00
644 79.50 65.30
121 -77.32 -61.37
273 -78.45 -18.61
497 -56.46 39.73
666 -38.54 -96.55
553 49.80 -9.76
441 -67.99 -40.72
8 72.91 -81.89
486 -93.92 -82.13
455 24.14 -51.35
220 -92.33 57.03
585 39.62 83.96
514 -98.27 98.42
9 -63.39 -50.07
390 -45.97 -81.86
398 -56.81 90.67
313 -3.76 -38.22
210 -98.51 0.30
382 22.34 9.93
622 10.84 -42.61
597 -43.65 35.68
525 65.00 -51.61
170 -38.04 70.66
85 14.82 30.95
174 16.38 -37.70
448 5.77 -68.70
212 43.22 -27.55
142 2.55 4.10
403 -14.79 -17.11
634 -19.02 -68.77
660 74.21 66.38
511 -41.79 -92.66
682 86.29 33.18
209 -35.14 93.42
41 24.41 89.65
112 5.29 99.32
497 -43.43 71.68
269 -42.60 -6.99
435 -60.63 37.15
285 9.56 -58.28
231 -2.93 17.75
35 -47.25 80.59
478 35.07 63.63
390 -2.39 32.79
432 91.02 62.79
362 62.31 91.96
506 91.75 80.24
390 6.41 -9.08
270 37.12 9.07
691 26.87 96.70
185 -97.28 74.95
112 -22.48 23.47
264 67.19 85.17
705 51.99 -82.77
239 27.44 -23.87
288 -62.62 44.86
44 -5.25 95.17
671 81.55 -32.68
688 44.47 -56.27
441 93.73 -29.12
545 99.47 -60.17
31 43.69 70.01
178 54.26 50.09
480 -70.23 36.75
716 22.80 -5.88
662 57.41 -47.99
653 34.40 -40.79
321 -1.95 44.36
407 -8.89 -82.74
312 -88.57 88.86
642 -89.17 99.58
669 -39.96 57.38
551 -9.80 97.88
705 -15.98 61.78
704 87.40 -97.52
85 81.61 -95.28
173 74.69 64.28
460 -14.53 -49.24
58 -61.41 -79.23
515 -43.00 95.02
511 67.98 36.58
597 39.26 -53.81
260 -38.98 13.25
434 74.29 -53.77
521 15.84 0.97
32 -86.63 59.30
163 83.35 -53.36
647 90.32 59.32
35 -62.68 67.71
171 -62.12 15.30
301 41.31 26.71
91 6.20 -89.08
547 -85.52 -88.23
341 51.51 -62.79
602 93.16 53.63
381 79.57 10.20
500 65.28 -9.19
145 55.52 2.29
167 -38.09 74.70
143 -31.40 -13.39
543 -87.48 26.45
250 44.86 -51.17
127 -70.07 -91.28
340 84.94 -41.42
398 43.71 -64.97
101 -60.14 9.05
576 15.58 53.95
671 -83.78 -88.42
597 -74.29 -92.39
648 97.74 99.02
372 52.34 23.68
388 68.28 -6.64
388 14.10 31.15
88 21.11 44.01
5 77.13 42.29
272 -31.61 69.63
686 -63.59 82.86
517 -37.51 -63.58
426 -70.53 38.01
214 -47.33 99.23
532 -76.48 -89.99
565 74.49 -58.43
343 5.58 90.21
347 22.50 62.06
352 -40.73 -23.83
5 79.71 41.69
128 -46.58 31.32
250 -66.99 60.25
470 -2.94 -16.26
309 -57.15 54.60
489 47.10 12.16
101 -21.87 -41.89
670 33.36 -88.38
458 -86.67 -98.97
301 -98.03 -98.73
583 -50.51 64.17
243 11.62 -19.78
662 -65.54 -32.59
181 -28.02 7.00
239 58.74 -39.29
505 -55.31 -10.78
413 -80.95 -50.05
386 -26.71 85.61
392 52.12 -79.04
89 -17.89 -46.75
442 43.23 -65.74
413 -52.95 -87.90
547 47.32 70.96
372 75.70 73.75
632 -13.27 -20.94
71 -97.93 43.79
8 10.78 -49.39
680 -13.96 7.81
321 -56.54 66.77
244 36.97 -63.78
27 52.43 33.21
48 29.03 68.81
528 10.58 -11.13
500 -74.73 54.13
171 4.01 59.07
459 -35.75 82.75
664 -87.70 -96.74
517 33.46 79.16
220 59.07 -87.28
290 70.20 -94.65
716 47.61 -59.02
603 -25.56 53.16
529 -4.71 30.15
167 -50.79 99.58
517 -47.74 -14.72
177 6.74 9.87
453 4.12 10.15
127 28.89 -26.34
259 -21.77 -7.99
434 61.99 -46.72
525 -69.70 -69.31
441 -85.46 40.22
538 60.70 29.30
324 -25.76 -55.21
303 37.90 -58.87
415 20.38 -60.67
690 -53.96 44.24
423 -75.69 70.26
390 -78.05 -15.19
216 -32.45 0.46
583 18.26 31.24
512 77.82 23.25
544 -89.50 78.10
588 31.73 -24.36
364 -79.00 -50.58
505 -69.06 -76.53
551 38.44 -38.47
632 31.81 77.09
559 46.13 12.77
612 93.96 -54.26
687 16.80 35.23
461 -29.45 70.32
583 32.99 77.31
418 30.12 -36.68
325 -32.33 68.26
564 -5.16 76.80
658 43.34 -46.12
627 -19.33 76.71
423 76.21 -31.42
688 -95.70 -16.24
44 -8.75 -39.54
299 67.76 93.46
435 -46.65 -41.81
242 0.17 67.90
601 -62.45 48.28
683 -29.15 -66.41
471 -80.47 6.22
361 81.24 -0.05
540 -10.29 22.71
455 54.48 -85.00
407 -99.86 34.83
460 -3.23 46.69
355 89.59 58.04
88 -7.12 -69.26
561 -37.90 67.28
470 67.73 -13.06
423 -31.28 42.46
632 -65.29 79.55
582 55.85 -91.36
515 -42.56 76.93
528 -36.27 77.56
35 -73.70 13.58
160 92.07 13.10
220 75.97 -23.94
642 7.45 32.12
617 -22.51 44.36
370 22.13 -5.19
178 -35.18 19.09
63 57.04 6.64
576 -97.39 -61.01
64 -67.82 70.67
658 -20.81 35.79
191 -59.51 27.52
69 -67.61 19.20
576 58.07 -69.38
393 -81.82 -53.70
479 25.41 82.04
517 7.42 97.58
210 -69.30 -7.27
418 43.10 46.20
459 -11.23 33.86
404 -59.48 66.39
160 38.29 24.86
415 -33.91 10.45
320 93.35 -45.88
714 9.47 79.64
480 -35.42 -76.28
299 -14.20 38.01
48 -95.72 -56.50
132 -47.35 25.57
89 4.09 -75.89
1 -91.38 21.61
324 -30.57 89.08
603 57.00 -36.55
361 -53.38 85.18
525 -29.06 -29.97
160 34.72 -74.47
355 64.62 70.91
541 -25.27 13.55
415 89.21 -56.36
257 16.12 45.49
576 8.80 92.10
515 4.51 93.97
232 95.83 93.38
489 99.14 69.94
78 20.02 87.17
472 60.32 36.01
167 -91.04 -51.49
362 -80.02 58.38
227 -39.42 -43.96
461 82.43 -30.40
32 -49.30 -84.42
563 -17.81 81.80
324 -76.30 -57.02
617 54.97 5.31
666 -76.16 -2.56
661 -51.75 -83.07
557 -77.17 55.10
181 43.40 -36.86
16 69.55 -75.57
371 56.07 -99.39
162 3.93 -18.98
442 26.53 4.22
62 -14.63 34.32
565 54.19 2.72
561 17.34 74.95
588 -39.70 -8.72
323 3.68 -54.76
62 56.50 49.80
265 31.80 -51.98
413 80.71 -55.23
310 40.79 2.87
411 844
D 517.89 355.13 667.70
D -520.92 -879.01 780.12
D -910.16 434.95 253.56
D 963.88 -909.08 443.46
D -284.07 16.45 91.39
D -184.53 863.67 115.40
D -381.81 760.15 57.04
D -772.89 943.82 156.52
C 310.29 -700.36 26.59
D -545.35 856.18 7.05
C -767.18 127.63 50.99
D -697.25 668.45 3.32
D 492.45 -937.10 24.88
C -233.74 300.61 46.72
D -319.69 565.15 117.26
C -159.68 -90.19 4.78
D -563.18 167.98 32.83
D 0.54 -220.91 31.57
C 906.78 -356.93 24.16
C 349.20 -478.17 60.86
D -327.02 306.65 34.52
D -935.44 -25.84 64.30
C -597.81 508.71 7.76
D 475.62 -583.08 75.87
C -602.40 110.57 10.03
C -542.27 24.37 13.55
C 147.22 -272.56 51.01
C 679.58 -400.88 1.50
D -779.33 -21.72 83.27
C -200.22 486.63 20.93
D -657.62 179.27 8.51
C 389.67 -810.77 82.17
C -573.71 535.18 20.93
C 965.04 894.41 12.55
C -964.84 798.31 21.75
D -949.96 -182.39 23.88
C -693.64 63.03 34.30
D 192.29 -447.40 51.98
C -39.98 962.99 13.43
C 589.10 -448.57 77.98
D 755.76 -326.60 7.61
C -557.96 681.65 78.65
C -257.17 149.11 35.93
C -248.78 412.66 13.93
D -477.84 634.43 13.53
D 970.33 944.60 34.94
C 284.63 -319.35 13.36
D -869.18 735.41 7.26
C -955.46 153.71 1.82
D -152.93 417.88 3.96
D -338.94 974.84 30.50
C 885.81 -444.14 9.59
D -523.21 411.80 29.78
C -737.03 664.05 29.04
D -788.98 762.61 17.59
C -994.51 982.14 30.60
D -521.44 778.23 9.45
D -599.12 307.15 17.37
C 501.82 -815.95 17.84
C 315.10 -977.89 49.02
C 499.96 -888.16 5.03
C -801.22 672.67 2.90
D -666.89 240.51 17.20
C -407.52 2.35 9.39
C 764.80 -392.95 24.27
D -285.41 314.47 5.91
C 311.81 -568.89 10.62
D 416.56 -384.34 43.47
D 128.59 -356.24 14.56
C -140.65 612.72 10.38
D -538.28 513.21 0.08
D 654.91 -533.19 27.43
C -679.88 -68.15 1.39
D -438.50 420.97 1.89
D -190.55 643.11 1.11
C -500.74 46.09 29.34
C -713.45 714.87 17.81
D -528.01 919.71 52.36
D -666.60 -5.55 1.85
C -351.77 884.30 48.02
D -659.91 24.86 15.75
D -186.40 156.89 22.55
C -139.56 -38.06 29.94
C -427.54 17.07 11.89
C -201.46 93.64 9.62
D -67.02 -156.84 49.30
C -990.69 107.01 30.69
C -665.71 669.65 3.44
C 327.45 -297.31 6.00
C -457.88 372.17 23.12
C 889.61 -275.11 42.69
C 110.95 -180.67 3.97
C 526.42 -742.44 18.01
D 983.14 993.52 6.96
C -205.32 705.69 10.18
C 70.96 946.53 1.10
C 12.36 961.23 22.47
C 428.48 -934.29 31.45
C -269.88 704.12 8.31
C -464.92 83.90 18.84
C -887.18 -135.28 31.54
D -444.53 179.37 10.72
D 13.51 -267.21 16.06
C -890.74 131.89 33.84
D -574.47 389.68 5.99
D 84.47 982.31 27.24
C 996.57 -335.83 21.23
C -76.80 -86.07 17.10
C -171.53 646.32 7.31
D 1.84 851.64 6.63
C -792.91 -126.66 18.37
C -279.75 355.96 18.63
C 130.83 951.08 11.45
C -650.50 150.31 5.07
D -874.93 54.95 13.62
C 490.30 -337.76 13.43
C -430.86 138.82 27.41
D 47.91 981.90 2.46
D -10.59 974.29 2.20
C 955.49 -414.47 33.65
D 727.80 994.44 0.39
D -114.59 81.36 21.03
