250000
46 437 6
1517 666 328
1271 123 403
323 361 85
74 185 24
26 52 75
58 87 16
1333 589 602
7 28 29
14 18 91
143 208 110
1081 184 658
301 172 119
1363 377 329
23 16 69
62 93 22
108 92 81
22 121 28
280 841 2
1081 138 752
74 259 12
2021 846 817
12 36 11
2021 559 658
7 77 67
22 99 38
589 342 217
553 79 422
697 369 323
28 40 77
1271 527 533
33 42 209
703 190 333
58 493 16
91 117 49
1763 215 492
209 247 99
589 304 558
126 670 567
329 376 21
51 27 238
85 221 90
17 34 5
299 276 65
989 391 86
437 285 207
15 34 45
62 589 20
161 299 28
2 101 26
45 475 108
9 63 52
1591 602 111
143 121 104
3 71 93
851 391 703
1591 731 592
21 63 79
86 34 129
187 209 289
493 323 377
494 76 39
451 176 123
473 559 176
533 123 91
2021 559 329
899 372 232
209 22 323
220 480 583
247 285 26
559 688 91
441 98 27
221 91 51
1763 328 387
95 25 38
943 253 820
253 176 345
55 88 45
1271 656 372
82 40 779
46 8 69
2 7 40
6 5 12
589 95 496
559 143 387
1457 341 470
93 310 54
287 369 105
319 377 176
559 78 645
451 533 77
15 75 22
43 25 86
129 301 57
770 55 698
4 61 72
253 77 92
94 38 423
21 91 30
247 52 209
589 76 341
697 221 164
57 304 9
377 406 156
1333 129 310
14 98 53
75 50 21
2 73 48
299 208 138
205 287 25
817 380 516
15 55 81
7 35 19
2021 141 301
209 77 190
9 45 7
559 65 602
1189 464 615
451 738 88
517 66 799
13 52 5
259 49 74
247 169 76
3 30 11
31 39 62
26 195 8
235 188 85
407 154 703
329 105 752
187 66 136
1927 611 246
16 64 23
3 92 87
21 43 63
779 114 451
145 348 90
264 48 55
143 65 44
2 94 19
451 187 820
39 69 65
1073 370 232
14 42 25
22 38 33
203 70 377
360 27 80
235 65 188
5 29 15
551 247 174
141 51 376
4 12 77
7 97 35
65 104 25
45 100 63
55 20 66
1363 235 493
77 35 99
19 57 5
65 39 20
1363 799 377
145 203 95
305 549 189
451 205 132
221 153 91
38 76 37
253 46 55
391 17 446
703 342 740
129 36 473
943 779 276
26 4 117
23 69 43
319 66 145
301 473 14
185 15 148
713 496 161
209 99 247
209 88 95
34 32 255
253 121 437
259 370 98
1927 820 846
697 340 615
171 38 27
817 152 301
17 51 41
527 465 340
36 81 64
527 340 186
141 940 21
629 136 111
1147 259 341
86 28 559
123 9 410
205 287 75
161 230 119
21 63 59
3 74 93
6 39 98
657 488 976
123 820 39
407 55 629
451 246 143
989 414 430
1271 533 62
2021 774 940
1739 259 282
2 23 38
34 119 6
5 97 65
133 95 77
69 18 299
205 328 90
46 16 115
481 52 407
21 27 56
93 620 57
299 322 234
3 39 17
141 235 12
69 21 437
8 56 33
4 8 5
129 172 39
16 41 48
1247 129 493
817 304 129
323 114 221
989 437 559
527 620 289
58 4 87
4 59 20
1073 555 551
171 38 27
301 119 129
899 232 372
329 517 49
299 414 208
943 115 574
15 60 23
1271 533 93
879 71 426
325 4 304
3 16 87
6 8 33
899 186 435
408 12 7
7 863 357
341 62 165
893 235 152
451 88 738
3 93 25
221 153 208
1271 410 527
391 276 187
9 27 40
2 60 23
217 14 155
329 799 84
427 312 936
58 319 36
2 4 83
611 39 94
116 87 16
116 912 609
851 276 259
710 938 35
115 184 70
799 940 119
86 20 473
611 208 470
45 25 99
205 25 328
1763 779 215
185 592 60
9 61 81
1247 58 817
713 620 276
143 117 121
35 30 77
217 70 403
1927 451 94
143 52 110
6 27 62
86 559 16
30 45 74
145 319 75
115 138 95
851 276 629
17 34 79
58 261 16
319 99 145
33 77 75
1247 602 464
10 25 86
119 21 136
94 893 32
55 85 88
209 342 55
629 153 259
8 40 13
391 272 345
94 10 423
2 91 16
5 3 35
451 123 110
629 148 238
45 50 27
155 217 95
1457 93 893
221 119 78
779 209 123
4 8 85
12 37 72
817 190 602
559 182 645
184 280 945
15 48 25
1927 752 410
2 38 23
1457 527 846
943 738 276
799 376 255
527 496 102
1457 517 217
38 10 171
161 84 437
91 78 98
6 31 66
6 53 12
943 345 820
3 15 31
943 184 369
209 133 44
493 232 323
29 19 87
32 59 64
377 234 435
217 310 119
1333 279 172
161 184 98
1333 344 372
779 57 287
1739 518 282
185 666 55
551 266 87
481 182 666
217 465 49
1271 496 246
989 172 299
667 58 437
2 46 3
6 66 31
209 121 228
1457 527 517
235 517 20
95 152 60
143 44 221
329 70 752
1147 629 248
141 940 21
129 172 30
62 341 40
235 282 100
799 272 423
667 230 464
217 140 496
31 25 93
13 43 39
377 261 182
2 8 37
14 77 172
5 50 3
123 48 574
5 80 87
301 473 49
517 187 235
1073 333 493
6 97 90
51 187 39
86 645 36
2021 235 516
6 9 4
1147 259 124
13 71 39
43 86 59
2 23 52
145 232 75
1147 310 296
6 60 13
1363 799 406
1927 893 369
731 774 170
1147 444 527
1189 697 580
11 44 71
473 154 172
713 368 186
3 99 101
77 140 187
2 89 20
481 333 91
46 20 299
451 369 44
2 23 8
301 112 430
697 123 221
1457 188 310
221 143 34
3 32 93
47 94 101
21 71 63
217 63 310
105 49 30
13 39 25
21 91 33
473 301 143
129 344 15
3 7 81
119 21 272
1189 290 123
99 55 54
624 96 65
551 319 285
551 117 936
253 322 220
35 98 50
2 41 92
1271 279 656
2021 430 329
2 41 12
1081 517 322
205 656 75
18 71 36
2 49 38
259 333 28
129 54 172
253 55 69
1591 258 703
517 143 235
989 437 473
437 285 138
14 6 77
391 136 322
403 260 465
341 310 44
34 68 7
533 451 221
203 435 126
9 59 45
115 184 45
896 335 80
377 91 522
817 380 602
21 77 45
77 84 198
3 33 59
51 24 323
301 559 63
559 817 39
221 156 187
715 20 796
2 79 100
5 15 82
1517 533 222
39 9 260
38 361 30
143 156 176
1739 235 222
2021 301 235
46 26 207
851 184 740
5 45 64
205 328 60
123 24 287
133 323 63
5 35 59
91 98 221
133 77 95
323 221 152
30 48 85
391 368 204
3 96 73
377 234 580
155 589 20
82 533 36
13 91 97
15 20 21
731 170 559
1271 164 155
77 28 121
629 289 222
51 238 30
703 444 380
481 518 260
15 18 65
943 533 322
559 344 39
43 86 41
8 96 47
667 116 138
407 740 33
893 329 114
1271 403 123
87 33 116
5 82 340
893 190 846
23 46 17
1739 518 470
1739 518 141
527 341 221
33 187 27
57 21 38
6 39 40
5 99 50
187 204 165
28 41 56
38 361 8
1517 666 656
14 16 91
403 221 372
323 285 68
703 380 592
323 204 190
259 63 444
152 57 88
24 48 95
87 42 580
33 55 42
403 260 93
989 86 253
119 289 140
5 86 85
123 51 656
129 48 559
493 551 153
481 703 195
31 91 62
253 46 121
29 65 87
989 276 602
133 98 380
185 80 111
2 38 53
493 203 306
259 56 629
161 184 126
437 184 380
1363 940 261
1739 799 666
21 48 49
39 48 143
28 36 35
187 255 22
6 39 32
1739 470 703
943 492 184
329 14 235
7 91 71
4 29 64
7 49 67
143 52 33
899 203 372
82 14 205
17 44 51
185 518 20
85 136 70
1333 602 620
3 93 101
82 369 12
1739 940 518
517 176 705
14 80 21
51 238 27
4 73 92
26 52 93
1927 328 705
437 92 133
319 145 88
1247 774 145
35 77 30
14 68 21
11 51 55
731 645 306
5 85 81
34 26 323
437 323 345
15 50 21
23 65 69
745 819 273
493 58 221
145 493 45
62 465 26
91 56 156
253 176 230
253 230 209
4 73 60
3 81 11
1333 527 430
551 464 228
36 27 28
205 287 10
115 299 40
38 76 87
69 230 45
1591 259 86
629 555 102
333 113 678
259 592 91
26 10 91
1271 738 310
7 19 14
559 430 143
341 99 310
323 342 340
209 55 171
161 49 184
703 481 95
14 5 56
104 261 234
301 172 133
38 285 40
51 170 12
55 33 20
713 310 161
437 299 133
217 186 70
517 220 329
1247 731 87
799 564 170
143 208 77
301 473 133
667 87 391
217 49 279
7 37 49
2 82 63
14 5 98
1333 516 279
1591 559 296
1927 235 574
329 21 799
301 860 77
17 544 693
35 84 75
329 70 846
1739 423 703
829 3 465
391 322 221
589 228 465
287 820 105
3 84 71
2021 774 940
5 73 10
1927 188 451
9 73 27
551 190 406
3 53 78
155 20 434
1189 522 164
3 95 42
1073 551 370
899 217 377
390 613 15
4 20 83
1517 656 666
215 15 301
33 60 176
559 195 817
1591 111 559
12 39 40
10 13 60
323 228 136
2 50 27
31 97 62
527 372 306
551 323 290
6 18 85
2 70 9
111 42 148
377 203 130
2021 258 705
1147 217 185
527 153 589
697 492 221
145 15 232
578 630 35
1189 656 145
329 56 235
481 195 666
517 88 658
407 111 176
1739 564 296
8 64 11
15 35 51
247 95 52
451 615 209
473 817 110
90 36 55
35 126 65
473 559 121
533 574 117
407 121 222
611 141 260
133 361 42
203 232 105
69 48 460
82 6 287
3 73 30
437 361 69
93 434 36
185 60 666
111 518 12
235 423 65
1739 329 296
55 121 90
527 51 589
1189 203 697
49 98 97
141 15 94
403 91 589
407 110 592
185 40 629
5 30 13
187 272 209
646 969 742
7 21 43
35 49 25
551 435 380
51 187 45
451 209 615
115 65 207
221 26 323
2021 817 376
5 11 80
323 247 238
21 41 42
731 516 187
2021 376 129
19 89 38
111 42 740
589 341 361
57 30 361
527 85 217
22 209 32
74 333 28
235 893 30
17 34 79
2021 645 470
943 230 492
1739 296 940
2 64 97
667 46 203
253 92 55
14 22 49
817 516 247
391 207 68
799 153 94
697 410 204
57 39 76
703 95 74
989 46 817
2 84 61
799 282 85
26 47 78
1763 860 451
11 77 9
323 133 170
19 69 38
9 59 90
493 406 204
31 28 93
5 65 101
551 323 58
253 165 276
2021 235 258
86 215 26
65 40 117
1927 205 376
943 164 437
209 342 88
91 221 42
17 85 42
235 50 329
1763 602 533
323 342 289
77 44 63
91 119 247
1763 344 738
667 232 322
299 104 460
82 32 369
1271 451 124
2 34 11
33 99 74
215 20 258
33 94 99
4 61 76
93 30 217
629 340 222
205 60 287
264 805 110
4 5 96
119 340 84
215 85 516
141 36 799
55 75 187
91 112 130
205 574 40
2 34 39
55 143 20
817 215 152
91 143 84
989 115 129
551 406 114
2 25 46
247 361 156
2 7 74
1363 58 423
87 290 24
95 40 323
10 79 50
39 78 61
19 31 76
185 35 444
731 473 170
1591 370 731
1247 348 559
6 26 33
403 104 93
851 92 481
69 54 460
17 39 34
141 60 893
27 81 97
341 558 143
33 220 42
377 116 91
559 221 645
559 645 117
86 34 473
217 77 93
481 91 592
74 185 24
817 215 171
187 132 323
391 299 204
14 6 133
6 96 91
38 57 10
17 11 34
299 437 195
35 25 133
473 430 132
4 24 83
17 14 85
1763 574 387
1517 666 574
799 187 235
287 91 164
95 323 65
4 64 15
611 234 517
1363 464 564
2 10 43
198 27 44
77 112 198
1739 188 703
329 98 470
32 64 15
1517 703 246
187 51 176
11 33 49
33 22 57
11 88 95
215 30 344
187 340 121
94 10 329
247 380 234
851 230 222
1189 232 738
931 98 95
23 79 46
203 14 261
1927 410 846
6 12 53
119 516 301
391 368 323
143 221 66
129 817 18
713 322 310
3 39 35
3 7 6
527 187 248
6 36 61
527 279 170
391 207 119
33 27 55
7 63 101
4 9 32
1247 174 860
1457 329 93
205 55 533
46 437 8
517 154 611
377 435 247
124 669 248
779 342 410
2 20 91
299 276 169
703 518 152
1147 444 527
943 253 205
143 65 66
155 15 434
551 377 323
21 70 18
667 253 261
111 9 740
1081 658 69
779 574 342
4 3 32
161 98 230
259 222 77
209 187 38
155 15 341
58 145 34
15 87 25
247 104 133
629 51 74
799 940 187
899 232 155
1517 555 492
143 260 154
301 817 84
26 39 32
13 77 65
4 96 53
13 65 47
115 92 45
899 155 377
41 82 59
2 33 28
205 80 123
299 460 182
1763 258 164
94 235 34
94 73 752
143 44 78
817 228 387
23 39 46
93 527 60
902 23 483
253 143 115
215 129 50
473 77 172
94 893 6
12 28 33
217 133 186
247 39 38
329 42 188
407 703 66
323 272 133
644 69 56
799 141 85
37 74 35
259 74 49
5 25 6
1247 232 731
133 95 63
8 64 77
87 21 58
2 61 88
94 423 30
1517 246 185
437 460 152
4 88 47
91 112 234
1363 116 846
68 52 51
697 170 369
713 276 248
817 430 171
8 88 63
111 21 592
10 25 22
1457 752 589
437 323 322
517 99 329
3 26 33
1517 481 410
1271 328 372
235 100 846
1927 282 697
203 464 70
1081 437 705
49 98 3
1457 329 186
667 299 261
87 58 27
51 27 323
29 85 58
893 517 38
4 37 72
57 12 190
329 141 56
46 20 69
22 187 4
143 44 65
19 57 22
209 114 220
119 187 49
51 323 60
1147 185 341
7 83 42
329 470 112
3 17 87
15 27 35
3 79 84
3 27 31
31 62 69
129 9 430
26 169 28
629 255 148
667 161 87
767 930 118
45 18 55
77 140 66
7 21 85
3 51 13
1081 230 376
11 79 44
110 44 95
123 51 820
1517 410 111
129 86 45
1189 656 145
123 48 779
377 319 26
851 115 629
476 4 607
2021 129 470
57 48 247
77 121 105
65 143 10
817 215 152
5 100 81
1591 258 333
30 96 35
551 377 114
33 63 22
1073 406 592
713 186 253
95 342 40
1073 232 222
1739 444 705
95 85 209
35 95 28
26 195 12
703 629 114
57 304 18
319 174 99
91 117 119
2 61 60
58 22 551
1927 738 611
123 9 779
217 279 112
899 435 248
235 329 90
731 860 289
407 629 154
527 51 620
2 23 74
27 81 101
1457 62 141
111 185 9
155 100 341
817 266 473
713 496 138
86 30 559
851 207 148
34 12 85
403 279 143
77 63 176
1147 481 527
1363 406 423
77 99 42
7 31 84
1363 705 261
57 361 42
559 247 172
323 57 34
1081 940 414
217 119 372
57 133 27
7 49 31
253 66 207
46 55 92
247 65 361
779 380 738
1363 232 658
611 91 376
187 110 306
943 492 414
28 24 49
697 68 123
133 98 209
187 165 238
55 143 45
1333 516 527
360 81 80
629 340 481
35 49 25
141 2 712
87 21 377
589 620 152
779 492 133
1081 893 207
1739 658 629
551 38 261
7 11 91
133 323 140
817 133 559
589 323 248
943 46 615
203 21 493
493 435 153
215 75 688
247 65 323
111 54 629
217 126 403
851 276 740
41 82 13
1457 470 124
6 58 51
15 51 65
4 101 44
3 27 67
19 53 57
1763 473 492
119 289 84
3 41 21
943 615 391
817 602 95
1333 372 774
38 31 76
51 272 57
713 138 465
703 407 323
4 32 5
235 282 95
185 45 592
129 817 9
35 84 65
9 45 41
6 71 30
6 50 63
5 45 34
1363 551 282
255 840 374
143 154 195
187 323 22
323 361 238
1333 817 186
38 95 16
377 406 208
697 451 51
2 10 37
6 75 94
3 31 24
799 893 51
6 57 32
779 171 205
33 110 24
38 285 18
74 407 24
62 20 465
26 65 4
34 44 85
779 492 266
345 92 75
19 76 5
943 92 410
779 152 451
1763 779 86
731 85 387
2021 282 301
1073 261 222
533 287 39
2 46 13
93 527 48
527 186 340
21 78 49
1763 656 430
1189 174 410
851 370 322
23 69 97
301 35 774
341 209 248
2021 645 611
319 348 198
1457 465 517
287 70 533
3 11 57
559 860 182
65 143 20
145 319 85
799 517 170
16 32 81
215 60 387
95 45 228
817 258 190
47 94 5
11 55 46
10 36 55
91 143 70
65 45 104
1189 328 348
155 45 217
55 893 517
899 348 403
341 154 496
713 69 403
247 65 228
8 85 88
989 387 138
95 76 90
391 204 161
2 71 62
667 87 368
1457 141 341
187 33 289
266 21 76
16 32 61
1927 410 752
4 32 25
851 592 69
115 184 45
301 28 559
1147 703 279
1517 369 555
9 27 5
14 63 32
1591 370 301
217 98 93
451 121 697
1189 174 779
1927 893 451
989 69 172
65 39 50
703 190 518
161 42 207
235 94 85
7 67 91
77 66 98
26 78 25
7 14 13
299 91 46
473 44 559
407 143 740
517 55 752
55 15 187
82 30 287
51 78 85
253 299 154
403 156 620
323 221 76
145 551 65
1363 282 319
217 372 126
589 310 323
925 753 185
187 340 88
6 40 27
141 21 752
7 37 14
501 33 341
185 100 444
731 344 153
145 65 203
43 86 81
34 289 22
1591 370 774
943 492 184
111 74 57
7 28 23
697 779 153
1073 296 522
82 779 10
989 46 559
1363 348 235
10 98 95
185 25 592
407 629 33
989 253 301
94 8 799
13 64 91
114 76 27
517 423 209
7 77 31
817 645 190
437 138 361
65 78 710
451 99 82
69 46 57
209 171 187
568 142 249
94 329 20
1333 279 258
217 527 91
893 564 152
813 581 7
437 323 69
2 43 78
629 289 481
46 10 69
341 220 186
14 42 47
1189 205 348
65 39 70
377 406 65
235 25 188
287 615 28
779 123 323
33 143 60
493 580 255
55 30 209
185 222 45
247 228 65
143 154 169
517 77 564
145 377 20
323 247 204
2 78 41
667 377 460
62 341 32
133 63 114
697 136 820
611 247 564
697 246 238
5 67 10
3 83 27
205 287 50
215 55 688
703 407 133
62 374 465
697 164 153
7 46 91
703 76 555
2 82 3
7 56 99
11 95 88
141 36 517
185 20 332
551 171 174
10 25 94
629 592 102
17 43 34
3 17 81
247 114 91
34 16 153
299 52 253
403 260 434
13 250 312
1247 464 602
95 10 171
20 88 85
111 57 407
731 430 187
1363 116 846
20 85 84
45 95 27
5 30 47
943 205 276
253 460 99
27 81 67
533 117 615
20 265 928
119 85 126
1591 430 518
217 403 112
1147 372 666
9 40 99
1739 111 188
27 71 54
943 322 451
203 377 35
817 361 516
4 84 41
235 75 846
1107 82 81
589 57 341
1271 451 186
46 10 391
899 493 186
341 403 44
57 6 95
589 228 279
533 369 221
1247 261 860
403 78 620
93 124 30
943 451 345
667 69 377
259 74 77
39 65 9
119 56 187
451 897 123
5 58 85
1457 434 188
703 74 171
799 170 423
703 209 444
697 123 238
9 81 101
7 98 13
187 198 238
16 48 89
14 21 40
27 54 43
1271 451 558
2 58 15
703 285 481
87 232 39
779 209 738
2 50 47
86 6 559
65 10 91
419 99 33
2 46 97
259 666 91
611 846 208
943 738 253
899 465 464
15 45 71
215 65 817
35 14 45
65 15 247
7 82 49
1363 705 319
799 119 940
95 133 60
221 204 91
527 255 248
559 688 234
437 228 230
3 12 11
7 388 651
1517 533 296
221 78 85
5 65 2
185 444 25
259 703 77
115 161 75
155 496 45
319 88 406
91 234 140
14 38 21
27 2 81
65 169 75
1591 666 731
235 893 80
1271 328 279
323 187 266
1333 860 372
247 39 190
25 17 100
21 61 42
323 285 340
319 87 110
1247 430 319
799 85 846
517 55 188
31 41 62
341 248 77
2 16 23
352 33 64
77 56 33
85 40 102
95 361 65
407 370 132
533 208 697
2 62 29
481 260 666
123 42 328
143 260 132
451 99 492
235 100 893
287 246 56
2021 731 564
33 110 45
111 6 703
4 101 28
799 289 658
14 26 21
14 77 40
30 27 40
799 306 235
323 171 289
123 39 164
55 187 25
21 24 91
30 99 50
437 323 460
91 143 63
527 238 279
377 174 117
6 28 51
1591 222 473
851 345 333
851 184 259
2 92 39
2 62 101
527 248 323
611 329 39
5 81 40
123 57 82
391 345 340
391 161 153
69 46 39
119 35 272
259 222 56
17 67 85
429 363 806
133 126 323
74 20 259
2 27 32
21 91 87
1271 615 372
1073 493 666
46 69 22
129 473 60
377 195 406
1363 232 141
301 126 645
437 152 161
329 799 56
629 518 221
533 143 820
65 117 55
943 328 345
155 85 558
1763 492 387
129 301 57
589 93 209
13 26 73
451 22 369
13 65 49
16 53 32
1271 558 451
319 33 406
69 161 15
34 221 6
3 87 25
559 516 208
1247 301 261
149 768 48
77 56 198
91 77 104
2 33 92
9 45 11
323 187 266
2 10 93
217 124 133
129 688 27
208 91 32
2 19 24
533 52 738
203 35 261
110 99 70
115 15 92
697 533 272
329 91 752
62 22 217
841 728 116
2 4 9
84 77 72
7 28 5
1147 629 217
141 45 470
29 87 76
323 228 272
1081 115 94
3 57 101
235 329 85
899 372 522
4 37 100
629 148 119
629 740 136
217 403 42
323 119 114
2021 893 344
9 67 63
2021 235 774
377 87 91
19 57 4
5 65 7
15 12 25
87 33 580
1081 517 230
517 187 846
29 43 58
13 69 65
2 9 14
65 182 60
1271 341 123
713 558 184
91 169 98
451 44 410
779 133 123
301 516 91
1763 774 410
299 260 414
1927 94 123
287 35 656
1517 328 370
451 328 198
55 143 70
1271 533 248
1073 185 493
407 629 22
185 65 407
667 460 435
799 564 272
713 465 460
287 119 779
85 40 238
377 580 247
3 75 17
1927 328 141
46 253 14
437 209 322
697 255 369
145 464 70
155 40 217
8 79 16
145 116 95
451 369 132
55 77 100
329 112 235
38 133 24
205 451 25
4 92 85
451 55 328
391 115 306
57 51 266
301 645 126
301 126 473
989 322 559
14 9 56
319 66 464
217 56 558
17 11 34
7 81 14
15 85 36
10 33 20
341 155 22
2 59 60
1147 222 589
5 50 23
20 15 16
7 11 14
1073 87 740
185 74 55
51 36 340
2 15 74
1927 164 235
2 27 58
4 68 79
16 79 64
143 247 165
161 105 276
3 6 37
91 63 65
7 4 77
893 940 152
144 81 64
1247 87 215
319 187 406
40 80 13
473 258 220
1739 188 111
35 70 11
4 100 77
954 415 18
49 98 55
517 220 282
2 30 77
589 361 62
14 59 70
10 65 36
437 304 161
30 79 90
51 27 136
77 595 418
437 391 152
13 78 49
341 22 465
481 185 156
3 47 75
50 4 75
899 261 310
235 70 752
85 289 15
58 32 87
247 169 285
203 49 290
14 21 4
2 53 68
247 182 171
66 77 54
297 3 116
119 34 21
235 100 846
899 348 248
115 253 90
133 42 285
713 558 322
1363 235 174
329 21 752
8 72 29
1363 376 290
1073 203 555
133 190 98
51 39 272
3 8 99
141 752 27
87 48 580
2 58 85
10 65 12
817 86 171
493 145 51
1247 559 174
253 69 220
3 57 70
129 45 559
2 52 35
5 73 20
155 100 186
703 228 333
437 368 342
2 40 19
34 79 68
589 558 285
4 100 67
143 110 247
123 21 533
517 176 940
323 51 95
301 21 688
301 387 28
559 688 247
87 18 406
152 734 19
779 152 451
161 21 391
38 57 8
145 70 377
46 64 69
299 184 117
15 42 25
1591 259 129
247 133 65
253 414 143
1363 329 261
28 32 63
1363 423 203
6 58 99
2 44 53
247 169 171
1147 481 589
83 756 126
33 15 44
65 25 117
7 35 82
16 59 32
1333 602 589
51 12 289
287 779 126
4 44 71
1763 123 301
161 69 14
1147 589 592
55 99 60
2 58 59
22 33 28
1081 799 299
247 323 104
851 407 230
5 57 25
74 703 10
11 77 47
611 156 423
703 95 629
13 69 26
82 123 16
21 36 35
8 13 88
518 925 966
129 344 57
14 101 56
377 143 261
33 24 55
779 820 342
55 187 15
5 85 18
1927 517 164
1271 738 155
611 658 52
155 248 60
1269 94 81
329 119 423
38 95 24
38 12 133
6 21 26
5 97 35
95 228 65
697 410 238
629 74 255
559 258 130
43 86 59
115 184 85
87 551 6
82 14 779
115 15 368
91 117 56
123 30 328
10 17 20
259 56 185
266 11 715
301 42 645
437 276 380
87 54 319
18 81 98
20 17 100
437 114 92
1363 141 493
391 51 437
481 703 234
33 77 39
95 20 57
42 34 63
437 69 323
893 190 423
731 119 473
301 49 86
1147 527 185
1363 423 464
391 136 414
989 92 645
143 169 132
1517 328 370
341 403 209
141 42 893
1739 893 259
493 580 306
287 70 492
3 83 93
799 255 611
105 179 315
3 93 43
1147 259 372
301 105 688
11 97 77
5 25 23
115 340 748
403 434 130
49 83 98
667 493 414
1927 658 164
2 35 74
527 434 68
21 63 73
45 85 36
1081 188 115
517 611 220
129 51 860
8 91 48
551 304 174
21 140 51
2 72 31
341 248 187
437 209 230
17 85 7
247 117 380
1073 232 518
87 39 464
551 522 361
1591 387 740
731 172 221
15 27 20
123 328 45
215 86 45
212 53 769
4 32 27
943 492 299
161 133 460
341 66 527
799 423 255
145 551 35
299 391 182
253 165 322
611 799 104
5 45 17
145 30 232
473 688 143
697 136 205
697 738 221
24 63 80
123 697 12
989 437 473
2 13 58
779 266 451
481 104 370
145 75 406
39 208 36
133 285 14
667 184 174
123 39 410
133 190 77
11 25 22
5 81 25
1271 403 82
707 495 45
1147 310 444
329 28 705
155 70 279
65 234 35
1739 752 259
141 48 658
667 276 435
82 28 615
4 16 41
115 69 70
1927 820 893
69 33 437
437 368 323
1081 115 799
2 11 12
1081 437 329
123 328 60
2021 94 387
26 221 14
551 361 58
203 28 319
187 22 85
1271 615 217
2 3 92
319 58 121
56 49 24
629 148 289
1081 69 235
195 45 91
703 370 285
34 6 221
1927 410 564
22 18 77
1591 430 481
235 799 60
1073 377 370
22 16 187
527 620 187
7 31 91
1927 697 611
129 6 473
597 188 141
432 441 833
731 272 215
26 221 36
559 247 860
95 65 57
39 12 221
95 209 70
517 55 141
13 39 98
119 28 85
301 86 77
1073 592 493
551 380 261
155 40 279
329 70 705
329 91 470
299 46 195
8 72 19
62 527 20
253 110 345
40 48 25
15 54 55
34 255 20
629 666 238
817 344 342
145 464 45
779 246 266
1247 688 290
5 97 45
329 799 49
247 130 361
74 629 6
799 255 94
49 98 31
697 410 255
2 88 79
33 6 187
451 77 492
1927 329 738
3 90 59
799 423 255
391 34 69
517 88 846
1739 564 629
473 220 559
115 322 20
85 187 75
30 36 35
287 77 205
1271 310 369
58 18 145
58 319 30
667 253 493
10 40 7
713 527 115
46 32 345
1457 527 517
1073 111 290
51 57 289
2021 817 141
3 89 6
5 50 77
299 253 130
1073 116 555
2 17 4
77 70 99
1517 481 779
55 85 33
10 100 67
319 145 66
51 81 34
143 52 154
175 50 49
221 153 26
5 39 20
221 91 289
155 496 90
161 140 437
145 30 377
1517 492 666
260 871 860
851 555 46
851 161 407
21 112 36
38 28 323
2 101 34
23 101 46
14 5 285
559 143 258
6 47 78
62 26 279
629 555 153
15 87 95
39 57 260
989 215 391
329 611 63
33 55 48
391 153 138
703 296 95
215 15 301
2 34 87
39 52 18
20 80 57
91 169 28
407 296 55
403 620 208
559 473 234
7 77 65
4 5 92
1247 145 817
319 116 154
1271 434 738
943 138 697
2 34 23
57 95 84
85 70 68
3 31 39
39 18 91
1333 465 774
629 259 323
1591 172 666
483 46 63
527 217 272
391 51 322
893 470 76
407 296 165
185 481 35
259 703 49
2 7 20
5 20 73
703 209 296
46 115 8
15 33 50
377 522 169
14 91 58
2021 430 329
817 473 304
989 559 391
1247 387 290
899 319 496
209 114 44
15 50 69
145 319 90
3 95 33
205 35 779
143 104 165
215 473 10
731 85 602
3 47 21
69 57 368
82 287 36
77 21 121
1073 232 185
85 221 75
3 6 55
47 94 29
1457 434 517
85 850 667
403 65 341
39 221 9
1457 558 705
203 87 49
111 36 703
65 208 70
407 209 444
2 42 61
1271 341 656
2 36 17
8 16 83
87 42 377
731 255 473
13 39 89
6 78 79
1763 410 129
86 817 12
341 217 44
333 45 74
46 437 22
1739 282 185
559 39 602
39 18 52
215 473 40
1739 611 740
215 731 35
1247 174 172
58 261 28
481 703 195
93 15 403
1073 518 551
301 387 105
141 329 9
493 323 116
133 112 361
259 42 333
407 148 165
1081 376 138
731 559 34
627 99 38
407 481 165
69 27 184
145 551 100
115 65 322
3 9 46
93 403 27
713 589 299
943 697 115
779 615 38
95 342 80
8 43 24
187 110 204
5 80 49
20 8 95
851 259 230
57 24 266
1081 46 329
143 220 195
85 289 90
407 592 121
403 117 620
42 17 84
407 592 55
143 99 26
10 50 101
3 26 51
3 94 9
39 60 169
18 72 37
559 387 182
13 11 65
123 57 205
6 52 15
851 207 703
1927 533 752
13 26 19
145 25 319
33 27 209
4 81 28
960 967 4
4 5 28
34 255 4
1073 407 58
82 38 451
7 79 77
69 391 33
7 3 77
6 21 20
527 186 289
3 15 74
7 35 38
1517 492 185
221 143 34
817 344 380
6 15 38
851 391 370
1073 666 232
943 437 533
2021 329 645
589 403 209
437 414 209
133 119 342
8 53 40
899 290 93
115 80 69
7 35 6
1333 155 559
203 119 290
185 481 30
16 95 48
7 5 63
33 143 12
74 8 407
185 296 90
817 228 645
143 221 132
66 99 58
2 23 32
9 709 693
2 79 30
319 77 261
205 15 451
817 473 114
731 258 170
39 21 26
3 34 21
10 65 6
15 69 95
481 222 104
18 81 86
5 235 156
34 51 38
11 77 59
319 99 145
893 114 611
437 285 276
403 78 248
91 143 63
851 629 46
29 87 32
8 32 55
37 31 74
2 79 46
38 12 323
51 15 119
77 220 49
203 91 493
377 116 247
319 290 66
123 82 57
9 65 27
205 533 75
1739 666 376
1591 148 645
4 28 95
129 215 9
11 23 99
65 169 85
2 18 89
16 23 32
